chapter_no,date,title,content
100,,A CALL TO INDIA’S POETESS,"
  
 Shrimati Sarojini Devi has received a calllibtech_116_footnotelibtech_117_footnotefrom America chiefly for the purpose of undoing the mischief created by Miss Mayo’s untruthful and libellous production. No writing undertaken in India can possibly overtake the mischief done by that sensation-monger who has the ear of a gullible public—hungering for and living on sensation. No serious American can possibly be taken in by Miss Mayo’s scurrilous writings. The seriously-minded American does  not
 
 need any refutation. And the general public that has been already affected by Mother India will never read the refutations, however brilliant, attempted in India. The idea, therefore, has been happily conceived in America of bringing out Sarojini Devi on a lecturing tour by way of reply to Mother India. If Sarojini Devi would respond to the invitation, her visit is likely to undo some at least of the mischief wrought by Miss Mayo’s novel. That the Poetess would draw crowds wherever she goes and command a patient and respectful hearing need not be doubted. She is as sure by the magic of her eloquence to captivate American imagination as she captivated South African and paved the way for the Round Table Conference, and finally for the great work that the Right Honourable Srinivasa Sastri is doing in South Africa. Let us hope that the way would be clear for her to accept the invitation and that Dr. Ansari would be able to spare her for the foreign mission that seems to call this gifted daughter of India.
 Young India, 5-1-1928
 "
101,"January 5, 1928",LETTER TO G. D. BIRLA,"
  
 SATYAGRAHA ASHRAM,
 SABARMATI,
 January 5, 1928
 BHAI GHANSHYAMDASJI,
 You must have received my letter sent with Jamnalalji. I had also sent a telegram asking you not to attend the Assembly till your health returned to normal. I wanted to mention this to the pujya Malaviyaji but we were so busy with other things that I did not remember you. I see no need of writing to him now. You must have sent the money to Jamnalalji? I have not yet heard about it.
 The pujya Malaviyaji’s speech had a magic effect and he proposes to make a mighty effort in this matter. Let us see what happens. Up to the end of March, I shall be at the Ashram itself. On the 17th I shall have to leave for Kathiawar on a five days’ tour.libtech_118_footnote
 Yours,
 MOHANDAS
 From the Hindi original: C.W. 6151. Courtesy: G. D. Birla
 
 
 
  "
102,"January 6,  1928",FOREWORD TO ‘SRIMAD BHAGAVADGEETHAI’ libtech_119_footnote,"
  
 SABARMATI,
 Paush Shukla 14, 1984 [January 6,  1928]
 I am not conversant enough with the Tamil language to be able to say anything on the merits of this translation of the Gita. But this I can certainly say, that no Hindu should let a single day pass without the study of Shrimad Bhagavad Gita. The translation will be of use to those who cherish the Gita.
 MOHANDAS KARAMCHAND GANDHI
 From a copy of the Hindi: C.W. 11167. Courtesy: C. Vishvanathan
 "
103,"January 6, 1928",LETTER TO MAGANLAL GANDHI,"
  
 SATYAGRAHA ASHRAM,
 SABARMATI,
 Friday [January 6, 1928]libtech_120_footnote
 CHI. MAGANLAL,
I cannot give a full reply to your letter just now. More when we
meet.
The wool and sericulture businesses are good. We can take them
up to a certain extent. Talk it over with me further.
 I shall not have to give my blessings to Kusum, as I will not be attending that marriage. It seems to me that we must break the walls which divide the communities. But you may discuss this matter further with me. You may also talk to me about Navin and Dhiru. If Maneklal and others bear their own expenses, we should certainly keep them.
 Blessings from
 BAPU
 From a copy of the Gujarati: C.W. 9167. Courtesy: Radhabehn Choudhri
 
 
 
 
 
  "
104,"January 6, 1928",LETTER TO RATILAL,"
         BHAISHRI 	RATILAL     Friday [January 6, 1928]libtech_121_footnote "
105,"January 	7, 1928",LETTER TO SATIS CHANDRA DAS GUPTA,"
  	I passed on your telegram to the Committee here and then wired to 	Maganlal. We do feel Chi. Narandas’s absence here. We must leave 	off our attachment to friends and relatives. I know that this is 	difficult to do, but we should try and overcome it as much as we 	can. Tell Sakubhai to have the utmost patience.libtech_122_footnoteIt is but the nature of the body to wear away. Tell 	Chi. Narandas that I got his letter.  Blessings 	from  MOHANDAS  From 	photostat of the Gujarati: G. N. 7160       SATYAGRAHA ASHRAM,  SABARMATI,  January 	7, 1928  DEAR 	SATIS BABU,  	I have been waiting to hear from you. It is clear that you are not 	yet fit for travelling. This fever must have brought on additional 	weakness and retarded convalescence. I hope however that the fever 	has not recurred. I 	am glad Jawaharlal and Bharucha passed some time with you.  	You will have seen that I anticipated you about the precious 	exhibition and many other things.  	How is Nikhillibtech_123_footnoteand 	how did Hemaprabha Devi feel? I seem to be keeping well. With 	love,  BAPU  From 	a photostat: G.N. 1580          "
106,"January 7, 1928",LETTER TO NAJUKLAL N. CHOKSI,"
  
 Saturday [January 7, 1928]libtech_124_footnote
 BHAISHRI NAJUKLAL,
 I have your letter. I am all right. You will be surprised to know that I have not yet been able to see Moti or the child. I am completely engrossed in my daily work. Come and pay a visit when you can. Kusumbehn told me that you were suffering from megrim. It is a bad disease. A mud-pack helps in curing it. The diet should of course be light. Kusumbehn’s manner of working is a bit too fastidious. She has not yet chosen her work. She takes up whatever work she feels like doing. But there is no need to worry.
      BHAISHRI 	NAJUKLAL 	CHOKSI 	SEVASHRAM  BROACH  From 	a photostat of the Gujarati: S.N. 12142  Blessings 	from  BAPU "
107,"January 	7, 1928","DISCOURSES ON THE
“GITA”libtech_125_footnote","
       January 	7, 1928  	This chapterlibtech_126_footnoteis 	as sweet as the manner in which  it  has  been sung. It is balm for 	people like us who suffer from inner torments. We are all troubled 	by evil desires, and the Lord holds out an assurance here to all 	those who seek refuge in Him that He will free them from such 	desires. We can also see from this chapter that at the time when the 	Gita was composed, distinctions of high and low had already 	made their appearance in the varnashrama system and some had come to 	be regarded as lower than others. In truth, however, can we describe 	anyone as higher or lower than others? Let him who is completely 	free from evil desires point an accusing finger at another. All of 	us are equal in this regard, and this chapter points out the 	unfailing means of winning-freedom from evil cravings, namely, total 	surrender  to   the      
 Lord. We should not of course conclude from this that such surrender will by itself, without further effort on our part, purify us of our evil. If a person who is dragged by his senses, against his will, to objects of pleasures turns to God for help, with tears in his eyes, as he ceaselessly struggles against them, the Lord will certainly free him from the evil desires which trouble him.
 Another thought also arises out of it, but we shall consider it tomorrow.
 That thought is that this also explains the means of expiation of one’s sins. Such expiation consists not in fasting, but in bhakti, in self- surrender. I fully understand the usefulness of fasting but there are also limits to it. Fasting can never expiate a sin; it  may,  on  the contrary, serve to cover it up. A sinner is one who has committed a sin, but papayoni means one born of sin itself and therefore the most wicked of all sinners. We cannot say to whom this notion  first occurred, but everyone is assured of freedom through total surrender to the Lord. Expiation of sin consists in bhakti. Fasting may seem necessary sometimes as a means of filling the heart with bhakti, and everyone may decide for himself when it is so. The real means, however, is bhakti, and bhakti means reducing oneself to a cipher, erasing the ‘I’. If we can do this, no matter how many our sins in the past, they will not stand in the way of our freedom. The thoroughly wicked mentioned in this chapter are none else but ourselves. We, who commit all manner of sins in our hearts and move in the world as respectable people, are sinners, all of us, and in this chapter the Lord holds out an assurance to us.
 Chapter XIV contains a description of the three gunas and Chapter XV a description of  Purushottamalibtech_127_footnote. Thirty years ago I read Drummond’slibtech_128_footnotebook in which he had established by means of several examples that the rules of the material world apply to the spiritual world also. We see it proved in this world which is made of the three gunas. There are not three gunas but many; those three are the major divisions of the many. He who transcends those three becomes one with Purushottama. None has been born in this world who could exist with only one guna. Even if a man possesses a high degree of the sattvik guna, the latter still includes something of the gunas of tamas
 
 The Greatest Thing in the World
 and rajas. The example of water occurs to me. In the form of ice, it remains like a stone. But when it boils and becomes steam, it rises in the sky. As ice it lacks the capacity to rise, but as steam, it ascends higher and higher. Its highest power appears in the form of steam. And finally, ceasing to be steam, it becomes a cloud and benefits the world in the form of rain. However, if steam becomes ice, it lies dead and still. Ice too has its uses. Melted ice flows in the form of rivers. It also causes floods but we are not concerned with that. It is a proven fact that without the sun, even water cannot turn into steam. But that shows that it cannot do without someone else’s help. The long and short of what I want to say is that steam points to a state of moksha. It benefits the world in its state of moksha. This is how we should understand the meaning of these two chapters.
[From Gujarati]
 From the manuscript of Mahadev Desai’s Diary. Courtesy: Narayan Desai
 "
108,,ARTICLES ON COW-PROTECTION,"
  
 The following are the detailslibtech_129_footnoteregarding the Rs. 150/- received from Dhulia as aid towards publishing the articles on cow-protection.
 In addition, the  Navajivan has received Rs. 50-8-0, detailslibtech_130_footnoteof which are given below :
 The publication of this book will be taken up early. However, those wishing to serve the cause of cow-protection should bear it in mind that more money received by way of aid will bring down the selling price of the book.
[From Gujarati]
 Navajivan, 8-1-1928
 
 
 
 
 
 
 
 
 "
109,,THE EFFICACY OF MUD,"
  
 In my book on health and hygienelibtech_131_footnoteI wrote at length on the use of mud in treating ailments.Having read it, Shri Vithaldas Purushottam who has been giving a trial to this treatment writes to say :libtech_132_footnote
 On reading this, I asked him to enlighten me about his own experience whereupon he wrote the following letterlibtech_133_footnote:
 The suggestions put forward in both these letters may be freely utilized in treating many ailments. I am of the opinion that mud cannot be placed directly on the skin where there is an wound or the skin has peeled off. It can certainly be applied in this manner on the lower part of the abdomen and those who do not benefit by using a pack of mud wrapped up in cloth may certainly place it directly over the skin. Even at present, I am experimenting with mud in ordinary cases and am getting good results. This remedy is so simple, inexpensive and so easy that everyone could make use of it within limits. True, the treatment of placing mud on the abdomen can be carried out only on an empty stomach. One should also remember that the mud should always be taken from a clean place. Ice is used for headache or fever; in such cases, mud is  generally more efficacious than ice.
[From Gujarati]
 Navajivan, 8-1-1928
 "
110,"January 	8, 1928",LETTER TO RAJA OF KANIKA,"
              DEAR 	FRIEND,     SATYAGRAHA ASHRAM,  SABARMATI,  January 	8, 1928 
  	I was sorry that during my recent tour in Utkal I was not able to 	visit your Raj and see for myself whether there was anything in the 	allegations made to me about the oppression of the ryots. These 	allegations were vehemently repeated by many people during the      
 tour. But I have said nothing about them before putting myself in communication with you once more. Could you entertain the idea of a representative being sent to find me the truth about the allegations?
 Yours sincerely,
 M. K. GANDHI
 THE RAJA OF KANIKA
 From a microfilm: S.N. 13035
 "
111,"January 8, 1928",LETTER TO W. H. PITT,"
         DEAR 	MR. PITT,      [January 8, 1928]libtech_134_footnote 
  	I wonder if you received a letterlibtech_135_footnoteto you now some weeks ago inquiring whether any 	headway was being made with the matters of Tiruvarppu and 	Suchindram? I am having constant inquiry.  M. K. GANDHI  COMMISSIONER 	OF POLICE 	TRIVANDRUM  From 	a microfilm: S.N. 13035A   "
112,"January 	8, 1928",LETTER TO MOTILAL ROY,"
               DEAR 	MOTI BABU,     SATYAGRAHA ASHRAM, SABARMATI, 	 B.B.C.I. RY.,  January 	8, 1928 
  	I was delighted to hear from you. I have often wondered why you had 	been silent. You must take care of yourself and preserve the body 	for future use. I am keeping well enough for the work. The reports 	were exaggerated.  	Do please come to the Ashram as to your own home and stay as long as 	you like. You will tell me what conveniences you will need in the 	interest of your health. The weather just now is cold, dry and good. As 	for the help for khadi work please continue to knock at the     
 door of the A.I.S.A. You know that I am not exercising administrative control for reasons of health. You have therefore to convince Sheth Jamnalalji and Sjt. Shankerlal Banker. I shall speak to them. Of course the financiers of the A.I.S.A. are not over-flourishing. What I collected in Karnataka and Tamil Nad has to be spent mostly in those provinces.
 Yours sincerely,
 M. K. GANDHI
 From a photostat: G. N. 11034
 "
113,"January 9, 1928","MESSAGE TO JAMIA
MILLIA ISLAMIAlibtech_136_footnote","
  
 [Before January 9, 1928]
 MY DEAR PROFESSORS AND BOYS,
 Thakkar Saheb asks me to send you a message of hope, when the calamity in the death of Hakim Saheb has overtaken us. Let the deceased’s spirit ever abide with us. Let us keep his memory for ever green by making the Jamia a living temple of unity. You must not lose hope. The Jamia cannot perish so long as the professors and the boys are true to it. For my part you have my promise that, God willing, I shall use all the powers that He may give me, for putting the institution on a sound financial basis.
With love,
 Yours sincerely,
 M. K. GANDHI
 The Bombay Chronicle, 9-1-1928
 
 
 
 
 
 
 
 
 
 
 
 
 "
114,"January 9, 1928","TELEGRAM TO MADAN
MOHAN MALAVIYAlibtech_137_footnote","
  
 [On or after January 9, 1928]
 TIBBIA    WELL     PROVIDED.     JAMIA     BEING     GROWING     INSTITUTION REQUEST   YOUR   SUPPORT.    REFERENCE    UNITY    THINK    YOU    ANSARI SHOULD      TRAVEL      HOLD      JOINT       MEETINGS       PASS      RESOLUTIONS DELHI    OTHER    PLACES.    OTHERS    MAY    ALSO     BE     SENT     ELSEWHERE SAME ERRAND. YOU MAY COMMENCE WITH BENARES.
 GANDHI
 Show me the clean copy before despatch. This telegram to be sent by the carriage that will presently come. If it does not, then it only be sent to Sabarmati.libtech_138_footnote
 From a photostat: S.N. 14905
 "
115,"January 	10, 1928",LETTER TO ABBAS TYABJI,"
       SABARMATI, 
     MY 	DEAR BHRRR,  January 	10, 1928 
  	Yes, Hakim Saheb’s death is a serious national loss. Let us hope 	the nation will turn it to good account.  	Wednesday or Thursday between 3.5 p.m. will quite suit me. With 	love, 
    From 	a photostat: S.N. 9561  BHRRR 
                     "
116,"January 10, 1928",LETTER TO NAJUKLAL N. CHOKSI,"
  
 SATYAGRAHA ASHRAM,
 SABARMATI,
 Monday [January 10, 1928]libtech_139_footnote
 BHAISHRI NAJUKLAL,
 It is good that you have started the mud-pack treatment. After moistening the earth once, you need not do it again. If the pack dries up and if it is still necessary to continue the application, you may prepare another pack. If the pack is about an inch thick, it does not dry up. A pack applied on the stomach at night remains damp the whole night. One applied on the head during the noon is likely to dry up. Never put a pack on the stomach during the day, because the process of digestion is going on then. My experience about fragrant, i.e., clean red earth is good, but you may use black earth if you can get only that. The only thing is that it should be clean.
 You should be careful about two things only as regards blood- pressure. You should not overwork either physically or mentally, and the motion must always be clear. If you do not have a clear motion every day, take an enema or a laxative. Never strain. Eat very light food. One need not worry about blood-pressure at all, if there is no other complaint. Since, however, you have had an attack of paralysis, you should certainly be careful. In addition to what you are doing, you may certainly take the injections, if advised by the doctor, since they have helped you. The headache should certainly be cured by the mud-pack. Even for this purpose, however, the stomach should be light.
 Prabodh seems to be a very fine boy. May God fulfil all our hopes about him.
 Blessings from
 BAPU
 From a photostat of the Gujarati: S.N. 12143
 
 
 
 
 
 
 
  "
117,"January 10, 1928",LETTER TO KANTIPRASAD C. ANTANI,"
  
 SABARMATI,
 [January 10, 1928]libtech_140_footnote
 BHAISHRI KANTIPRASAD libtech_141_footnote,
 I have received your book. It will be difficult for me just now to find time to read it carefully. The remedies for the evils of the Indian States are not different. I therefore find it hard to spare time for a study of their special problems.
 Vandemataram from
 MOHANDAS
[From Gujarati]
 Purusharthi Kantiprasad Antani , pp. 79-80
 "
118,"January 10, 1928",LETTER TO KUNVERJI K. PAREKH,"
  
 Tuesday [January 10, 1928]libtech_142_footnote
 CHI. KUNVERJI,
 I have your letter. Ramilibtech_143_footnotewill reach here today. Let me know what work is being done there and how it is progressing. Tell me how you found Rami this time and also make whatever suggestions you wish to.
 Blessings from
 BAPU
 From a photostat of the Gujarati: S.N. 9705
 
 
 
 
 
 
 
 
 "
119,"January 11, 1928","LETTER TO V.
S. SRINIVASA SASTRIlibtech_144_footnote","
  
 SABARMATI,
 January 11, 1928
 MY DEAR BROTHER,
 I have your sweet letter. It reminded me of the head master in Tiruppur who, having been your pupil, told me that you were as much master of Sanskrit as of English. I did not know this. I have read Valmiki only in translation and that indifferently. It is Tulsidas I swear by. But I admit all you say and would yet hold that Sita did go to the forest in spite of Rama’s wish to the contrary. And in doing so, she excelled herself. Similarly did Rama excel himself in carrying out the promise of Dasharatha. But I am arguing to no purpose. For we are alone in the homage we owe to Rama and Sita.
 I am watching your movements and prize copies of your letters to Sir Mohammad Habibullahlibtech_145_footnote.
 You will have to prolong your stay if you are to put your great work on a sure foundation. Please do.
With love,
   Letters 	of Srinivasa Sastri, 	p. 171  M. K. GANDHI 
                         "
120,"January 11, 1928",LETTER TO SATIS CHANDRA DAS GUPTA,"
  
 January 11, 1928
 DEAR SATIS BABU,
 I have your letter. It would be enough if the Maulana can secure you more custom.
Love,
 BAPU
 SJT. SATIS BABU KHADI PRATISHTHAN CALCUTTA
 From a photostat: G.N. 1581
 "
121,"January 11, 1928",LETTER TO JAWAHARLAL NEHRU,"
  
 SATYAGRAHA ASHRAM, SABARMATI,
 January 11, 1928
 MY DEAR JAWAHARLAL,
You letter.
I hope Chandlibtech_146_footnotelibtech_147_footnoteis out of the wood.
 My pointlibtech_148_footnoteis  not  that  you  had  not   thought  out  any  of  your resolutions, much less the Independence one; but my point is that neither you nor anyone else had thought out the whole situation and considered the bearing and propriety of the resolutions. The finest resolutions may be irrelevant or out of place. But you should read carefully my article on the Congress. The special article on Independence will be out tomorrow.
The Unity resolution need much working out.
 Do come whenever you can and when you come bring your work here and give yourself enough time.
This is scrappy but can’t give you more just now.
 Yours,
 BAPU
 Gandhi-Nehru Papers, 1928. Courtesy: Nehru Memorial Museum and Library
 
 "
122,"January 12, 1928","SPEECH AT PRAYER
MEETING, SABARMATIlibtech_149_footnote","
  
 [Before January 12, 1928] I have to give you this evening an instance of a folly of which  three of us have an equal share. Or rather my share is the biggest
 inasmuch as I, as the head of the Ashram, am expected to be much
 more vigilant than anyone of you.
 Mnay of us could not imagine what this would be. But he narrated it in vivid and, as he is wont to describe his mistakes, in exaggerated detail. Those who have seen Gandhiji’s room in the Ashram will remember that between the wall which faces the river and the roof there is a piece of lattice work. It is meant for ventilation, but it also lets in the sun’s rays straight on Gandhiji’s face. So he asked one of us to put something there as a screen. This friend asked another who immediately brought in the carpenter with a board. He naturally thought a shutter would be better than a screen, and asked if Gandhiji would like it. Gandhiji agreed, but soon after the carpenter began his work, he seemed to have perceived that he had not done the right thing. . . .
Now this is not what we who are pledged to poverty may do. It
 ought to have occurred to me that a piece of cardboard or a piece of cloth would serve as well as this shutter which costs a couple of rupees and three hours’ labour for the carpenter. The cardboard or the piece of old cloth would have cost nothing and anyone could have fixed it there with a couple of nails. It is in these simple little things that our creed is tested. The Kingdom of Heaven is for those who are poor in spirit. Let us therefore learn at every step to reduce our needs and wants to the terms of the poor and try to be truly poor in spirit.
 Young India, 12-1-1928
 "
123,"January 12, 1928",SPEECH ON HUMILITY libtech_150_footnote,"
       SABARMATI, 
  [Before 	January 12, 1928]  	Well, I do not remember the exact words of the song. But no one can 	forget the substance of the song. It is not only the music, but the 	substance that has been haunting me the whole day. You do not come 	to prayer to listen to music, or to admire this man’s or  that     
 man’s voice, but in order that you may carry with you for the day something from what you hear to guide and inspire you in all your actions. If we do not do so, all our prayers would be like sounding brass or a tinkling cymbal. What a great song was today’s! Kabir, in his homely telling way, has described the treasures of the humble. It is not he that exalteth himself, but he that humbleth himself that shall see God, says Kabir. We have to be humble like the ant and not proud like the elephant.
 Young India, 12-1-1928
 "
124,"January 12, 1928",SPEECH ON FORGIVENESSlibtech_151_footnote,"
       SABARMATI, 
  	[Before January 12, 1928] This 	talk of passive non-resistance has been the bane of our national 	life. Forgiveness is a quality of the soul, and therefore a  	positive quality. It is not negative. “Conquer anger,” says Lord 	Buddha, “by non-anger.” But what is that “non-anger”? It is 	a positive quality and means the supreme virtue of charity or love. 	You must be roused to this supreme virtue which must express itself 	in your going to the angry man, ascertaining from him the cause of 	his anger, making amends if you have given any cause for offence and 	then bringing home to him the error of his way and convincing him 	that it is wrong to be provoked. This consciousness of the quality 	of the soul, and deliberate exercise of it, elevate not only the man 	but the surrounding atmosphere. Of course, only he who has that love 	will exercise it. This love can certainly be cultivated by incessant 	striving.  Young 	India, 12-1-1928    "
125,,"INDEPENDENCE v.
SWARAJ","
  
 It is said that the Independence Resolution is a fitting answer to Lord Birkenhead. If this be a serious contention, we have little notion of the answer that we should make to the appointment of the Statutory Commission and the circumstances attending the announcement of the appointment. The act of appointment needs, for an answer, not speeches, however heroic they may be, not declarations, however brave they may be, but corresponding action adequate to the act of the British Minister, his colleagues and his followers. Supposing the Congress had passed no resolution whatsoever, but had just made a bonfire of every yard of foreign cloth in its possession, and induced a like performance on the part of the whole nation, it would have been some answer, though hardly adequate, to what the act of appointment means. If the Congress could have brought about a strike of every Government employee beginning with the Chief Judges and ending with the petty peons, not excluding soldiers, that act would have been a fairly adequate answer. It would certainly have disturbed the comfortable equanimity with which the British ministers and those concerned are looking upon all our heroics.
 It may be said this is merely a counsel of perfection which I should know is not capable of execution. I do not hold that view. Many Indians who are not speaking today are undoubtedly preparing in their own manner for the happy day when every Indian, now sustaining the system of Government which holds the nation in bondage, will leave the denationalizing service. It is contended that it is courage, it is undoubtedly wisdom, to restrain the tongue whilst one is unprepared for action. Mere brave speech without action is letting off useless steam. And the strongest speech shed its bravery when, in 1920, patriots learnt to court imprisonment for strong  speeches. Speech is necessary for those who are dumbstruck. Restraint is necessary for the garrulous. The English administrators chaff us for our speech and occasionally betray by their acts their contempt of our speeches and thereby tell us more effecti-vely than by words: ‘Act if you dare.’ Till we can take up the challenge, every single threatening speech or gesture of ours is, in my opinion, a humiliation, and admission of impotence. I have seen prisoners in chains spitting forth oaths only to provide mirth for their jailors.
Moreover, has independence suddenly become a goal in answer
 to something offensive that some Englishman has done? Do men conceive their goals in order to oblige people or to resent their action? I submit that, if it is a goal, it must be declared and  pursued irrespective of the acts or threats of others.
 Let us, therefore, understand what we mean by indepen- dence. England, Russia, Spain, Italy, Turkey, Chile, Bhutan have all their independence. Which independence do we want? I must not  be accused of begging the question. For, if I were told that it is Indian independence that is desired, it is possible to show that no two persons will give the same definition. The fact of the matter is that we do not know our distant goal. It will be determined not by our definitions but by our acts, voluntary and involuntary. If we are wise, we will take care of the present and the future will take care of itself. God has given us only a limited sphere of action and a limited vision. Sufficient unto the day is the good thereof.
 I submit that swaraj is an all-satisfying goal for all time. We the English-educated Indians often unconsciously make the terrible mistake of thinking that the microscopic minority of English- speaking Indians is the whole of India. I defy anyone to give for independence a common Indian word intelligible to the masses. Our goal at any rate may be known by an indigenous word understood of the three hundred millions. And we have such a word in ‘swaraj’ first used in the name of the nation by Dadabhai Naoroji.libtech_152_footnotelibtech_153_footnoteIt is infinitely greater than and includes independence. It is a vital word. It has been sanctified by the noble sacrifices of thousands of Indians. It is a word which, if it has not penetrated the remotest corner of India, has at least got the largest currency of any similar word. It is a sacrilege  to displace that word by a foreign importation of doubtful value. This Independence Resolution is perhaps the final reason for conducting Congress proceedings in Hindustani and that alone. No tragedy like that of the Independence Resolution would then have been possible. The most valiant speakers would then have ornamented the native meaning of the word ‘swaraj’ and attempted all kinds of definitions, glorious and inglorious. Would that the independents would profit by their experience and resolve henceforth to work among the masses for whom they desire freedom and taboo English speech in its entirety in so far as mass meetings such as the Congress are concerned.
 
 Personally, I crave not for ‘independence’, which I do not understand, but I long for freedom from the English yoke. I would pay any price for it. I would accept chaos in exchange for it. For the English peace is the peace of the grave. Anything would be better than this living death of a whole people. This Satanic has well-nigh ruined this fair land materially, morally and spiritually. I daily see its law-courts denying justice and murdering truth. I have just come from terrorized Orissa. This rule is using my own countrymen for its sinful sustenance. I have a number of affidavits swearing that, in the district of Khurda, acknowledgments of enhancement of revenue are being forced from the people practically at the point of the bayonet. The unparalleled extravagance of this rule has demented the Rajas and the Maharajas who, unmindful of consequences, ape it and grind their subjects to dust. In order to protect its immoral commerce, this rule regards no means too mean, and in order to keep three hundred millions under the heels of a hundred thousand, it carries a military expenditure which is keeping millions in a state of semi-starvation and polluting thousands of mouths with intoxicating liquor.
 But my creed is non-violence under all circumstances. My method is conversion, not coercion; it is self-suffering, not the suffering of the tyrant. I know that method to be infallible. I know that a whole people can adopt it without accepting it as its creed and without understanding its philosophy. People generally do not understand the philosophy of all their acts. My ambition is much higher than independence. Through the deliverance of India, I seek to deliver the so-called weaker races of the earth from the crushing heels of Western exploitation in which England is the greatest partner. If India converts, as it can convert, Englishmen, it can become the predominant partner in a world commonwealth of which England can have the privilege of becoming a partner if she chooses. India has the right, if she only knew, of becoming the predominant partner by reason of her numbers, geographical position and culture inherited for ages. This is big talk, I know. For a fallen India to aspire to move the world and protect weaker races is seemingly an impertinence. But in explaining my strong opposition to this cry for independence, I can no longer hide the light under a bushel. Mine is an ambition worth living for and worth dying for. In no case do I want to reconcile myself to a state lower than the best for fear of consequences. It is, therefore, not out of expedience that I oppose independence as my goal. I want India to come to her own and that state cannot be better
 defined by any single word than ‘swaraj’. Its content will vary with the action that the nation is able to put forth at a given moment. India’s coming to her own will mean every nation doing likewise.
 Young India, 12-1-1928
 "
126,,TAKING UNLAWFUL LIBERTY,"
  
A Sindhi friend writes :
 I am enclosing herewith a cutting from the Sind Observer of Karachi wherein you will find your name among others used in support of medicines sought to be popularized and sold through the medium of such advertisements.
 I can hardly believe you could have spoken or written appreciatively of the medicines, mixtures, pills or potions of the pharmacy in question.
 I hope you would write in Young India about this matter.
 I have seen the advertisement too. It is taking an unlawful liberty with my name and, I doubt not, the names of other leaders. It is remarkable the freedom these pharmacies take in order to find custom for their wretched traffic. In my opinion this use of names of persons without their permission is an illegality punishable in law. Since, as a non-co-operator, I may not seek the protection of the law, I must be satisfied with warning the public against being misled by the use of my name in connection with any drug whatsoever. My disbelief in drugs in general is as strong as ever notwithstanding the very limited use by me in recent times of one or two comparatively harmless and well- known opening drugs and quinine. I have no desire to see pharmacies multiplied in this country, I would rather see people freed from the slavery of drugs.
 Young India, 12-1-1928
 "
127,,MADRAS KHADI EXHIBITION,"
  
 Mr. Polak being in Madras during the Congress Week, I invited him to visit the Khadi Exhibition and give me his criticism. He has now sent me a letter from which I take the following extract libtech_154_footnote:
 Though the criticism is not a considered opinion it will be useful to the organizers of future exhibitions. I do not share the view that educated Indians will not patronize khadi unless they have it supplied
 
 to them on the same terms as machine-made cloth as to price, quality, durability, etc. Whilst they do expect a particular standard to satisfy their artistic taste, they are gladly paying extra cost, and are by no means insistent on equality with machine-made cloth in point of quality.
 The knowledge that khadi supports the poorest of the land who would otherwise be without such support is a great determining factor with the educated and well-to-do classes in buying khadi. But that of course is no reason for khadi producers to be remiss in their attempt to improve the quality. Indeed the advance made in this direction is highly encouraging. The workers are not going to be contented with anything less than the excellence that khadi had when there was no machine-made cloth and which no machine has been yet able even to equal.
 Young India, 12-1-1928
 "
128,,MUKUNDAN’S PENANCE,"
  
 One of Chakravarti Rajagopalachari’s ambitions seems to be to write touching stories for Young India. The one that follows has like all his stories a moral behind it. This one is an ‘untouchable’ storylibtech_155_footnote. May it melt some stony ‘touchable’ heart!
 Young India, 12-1-1928
 "
129,,MYSORE GOVERNMENT’S KHADI CENTRE,"
  
 The Mysore Government have taken up an experiment in khadi production and have started work in real earnest at a centre called Badanval, taking advantage of help from the A.I.S.A. in regard to workers and plan of work. Sjt. Rajagopalachari has received a letter from one of the workers from which the following interesting account of progress of work is extracted.libtech_156_footnoteIt shows how easily khadi spreads if the work is started on right lines in rural areas where the need for a supplementary occupation is keenly felt.
 Young India, 12-1-1928
 
 
 
  "
130,"January 12, 1928",LETTER TO SARALADEVI SARABHAI,"
  
 SATYAGRAHA ASHRAM, SABARMATI,
 January 12, 1928
 RESPECTED SISTER,
 You must have heard about the three-day convention of the International Fellowshiplibtech_157_footnotewe are going to hold here. We shall be grateful if you can make available your Ford car on the 13th, 14th and 15th. It should remain with us for the whole day.  It will be a convenience if the guests want to go some where .
 Bapuji has further suggested that Ambalalbhai and you should invite the guests for tea on the last day, that is, Sunday, in the evening at 3.30 or 4, or later at 7.30 or
  I 	am enclosing the 	list of 	all the members. You 	may come here tomorrow or 	the day after 	and meet 	them and personally 	invite the Secretary 	of the 	convention, Mr. 	Paullibtech_158_footnote. But 	Bapu feels it 	would be 	nice if 	you could 	meet all of 	them and 	on the 	occasion of 	their visit invite a few 	of your friends in Ahmedabad. 
 Do send a reply.
 Yours obediently,
 MAHADEV DESAI
 From the Gujarati Original: C.W. 11158. Courtesy: Sarabhai Foundation
 "
