chapter_no,date,title,content
128,,JOHANNESBURG,
129,"September 	5, 1910",MR. CHHOTABHAI’S CASE,"
  From 	a handwritten copy of the Gujarati original in Gandhiji’s hand: 	C.W.  4936 	Courtesy: Chhaganlal Gandhi       Monday 	[September 	5, 1910]  MINORS  	A case, that of Tayob Hajee Khan Mahomed’s son, very similar to 	that of Mr. Chhotabhai’s son, has come up in Pretoria. In this 	case, too, the magistrate decided against the boy. In all 	probability, both these cases will go to the Supreme Court.  STATEMENTS 	OF GENERAL 	BOTHA 	AND OTHERS  	I have sent for the English section the statementslibtech_218_footnoteof General Smuts, General Botha and de Villiers 	bearing on this question. All three have referred to the position of 	minors in their speeches or written about it, but none of them has 	stated anywhere that a child, on attaining majority, can be 	expelled. General Botha, in his written statement, has mentioned 	that the Government had accepted the Asiatics’ demand in regard to 	minors. General Smuts has said the same thing in his speech. The 	Asiatics never, even in their dreams, thought of agreeing to the 	expulsion of minors, and none of the three persons mentioned above 	has claimed that they have so agreed. It is only now that the 	Transvaal Government has begun to put an arbitrary construction on 	the law.libtech_219_footnote [From 	Gujarati]  Indian 	Opinion, 10-9-1910       	The case of Mr. Chhotabhai’s son, already reported in these 	columns, libtech_220_footnoteis 	a most important one. It affects the well-being of the       
 whole Indian community in the Transvaal. Analogous to it is also the case of the son of Mr. Tayob Hajee Khan Mahomed. If their sons, who entered the Transvaal as minors, cannot remain in that Province, hundreds of Indian parents may be obliged to leave the Transvaal. For we cannot imagine these Indian parents in the Transvaal would be inhuman enough to remain in that country if their sons, artificially declared to be majors at the age of 16, are to be deported to India without their natural protectors. Parents have taken their babies to the Transvaal but, after the passing of the Act of 1908, assuming that these babies are never sent to India until after they have reached the age of 16, and that both the parents are in the Transvaal, where is the lad now 16 years to be deported to? Assuming, further, that a child is born to Transvaal Indian parents on the high seas, where is this child, if male, to be deported after he reaches the Transvaal age of majority? One would have thought that the Transvaal Government would have stood appalled by the highly probable consequences of their interpretation of the Act.
 But, apart from the purely humanitarian standpoint suggested above, we quote elsewhere General Smuts’ speechlibtech_221_footnoteon the introduction of  the  then  Asiatic  Bill,  General   Botha’s   minutelibtech_222_footnoteon   the   Asiatic Conference and Mr. de Villiers’ (the then Attorney-General’s) reportlibtech_223_footnoteon the Asiatic Act. All these documents show that there was then not a word said about the exclusion of minor Asiatics not born in the Transvaal entering after the commencement of the Act. Indeed, they all say that the Asiatic demand in this respect has been completely met. The Asiatics never suspected that their minor children might be treated as prohibited immigrants on reaching the age of majority. Whatever may be the interpretation of the Act, there is the pledged word of three Ministers at stake.
 The question is too important to be left where the Supreme Court may leave it, assuming that its decision is adverse. We have no desire to anticipate its judgment, but this we cannot help saying, that it is a matter of life and death for the Indians in the Transvaal. We wish we could say that it would be a matter of honour with the people of the Transvaal, indeed of the whole of South Africa. Will the humanity of the South Africans tolerate what is a war against infants?
 Indian Opinion, 10-9-1910
 
 
  "
130,,MESSRS RITCH AND POLAK,"
  
 According to the cables published in the Press, Messrs Ritch and Polak will soon be among us. These two friends of the community in South Africa have worked, laboured and slaved for us as few of our own countrymen have. They have identified themselves entirely with our cause. They have indeed been friends in need. It is difficult, if at all possible, to compare the work of the two. Each has done his best in his own special department. Mr. Ritch is the soul of Lord Ampthill’s Committee. Mr. Polak’s magnificent work received a public recognition at Bombay when Professor Gokhale presented him with a silver tea-set.libtech_224_footnotelibtech_225_footnoteIt was no exaggeration when the honourable gentleman attributed to Mr. Polak the memorable collection of over £6,000 for assisting passive resisters. We trust that both Messrs Ritch and Polak will receive from the community such receptions as no other men have received at our hands. They deserve it.
 Indian Opinion, 10-9-1910
 "
131,,SUGGESTION TO INDIANS,"
  
 We shall know on September 15 who is to rule in South Africa in the immediate future. Will it be General Botha or Mr. Merriman or Dr. Jameson? In all probability, it will be General Botha. Every Indian must have realized by now that General Botha is not likely to be won over by flattery.
 A fire is raging all round the Indians. In some parts of America, a forest catches fire and that fire cannot be put out. Troops go out to quench it, but even they find it a most difficult task. Hundreds of men are burnt to death. Neighbouring villages are razed to the ground. A similar fire is raging round the Indians in South Africa. But we have not yet taken the warning. This shows our apathy and our selfishness.
 In Cape Town, thanks to the efforts of Dr. Abdurahman and his friends, Indian trading licences were not touched so far. But that has now changed. The Town Council has refused to grant any licences in certain areas. Mr. Alexander was the only one to oppose this. Mr. Liebermann, who was once on our side, said that his eyes had opened
 
 
 after the report of the Chamber of Commerce. Others, too, spoke to the same effect, with the result that no licences were granted.
 Though the Natal Act has been amended, a man like Mr. Goga did not get a licence [for trading] on his own premises in Ladysmith.libtech_226_footnoteWe find the same kind of high-handed treatment in Estcourt, too.libtech_227_footnote
 About the Transvaal, the less said the better. There, those who have submitted to the law continue to get licences, but this will not last long. In what is described as the gold area, no licences are issued. Else where, too, if they can, on some other ground, refuse a licence, they certainly do so. Indian businessmen should note that after the Union Parliament is formed, trading licences will come under heavy fire.
 What are we doing, meanwhile? First, We must say with regret, we waste our time in idleness or pleasure-seeking. Secondly, once our own end is served, we show little concern for others. Thirdly, we are vindictive and fight among ourselves. Fourthly, sometimes there are quarrels between Hindus and Muslims on issues both small and big; and when they are not fighting with each other, they as well as the Muslims are busy quarrelling among themselves. Thus, everyone goes his own way, unmindful of the others.
 If there were no fire raging round us, perhaps we would not have much to say against these selfish and otherwise unseemly ways— no one, in any case, would listen to what we might say. A little reflection will show to Indians that, if every person looked to his own immediate interest, all of them would be in trouble before long. We should not have to point out that the interests of the community comprehend those of every individual Indian.
 We believe they will lay hands first on the traders. Some Indians may imagine that traders can escape harassment if they keep aloof from other Indians. That this is mere short-sightedness is plain  enough. Right from the time that the movement against the Indians started, the whites have had their eyes on their trade. It is the traders alone whom they harass. True, some selfish whites, wishing us to chop off our feet, do advise the traders that they will be saved if they dissociate themselves from the others. Some say, again, that they will have no difficulty to face, if they do not get involved in the affairs of others. Everyone is told the same thing. Should we conclude from this
 
 that there would be difficulties for no one? The truth of the matter is that, if they can ruin us by soft words or baits, they would prefer to do it that way. Failing that, they will adopt other means.
 There is only one simple way in the face of this snare, and that is to be alert and shake off our apathy, to get rid of our selfishness and our internal quarrels, and to adopt all necessary measures.
 As for the steps to be taken, making petitions, going to court, if we have the money for that, fighting out in England, to the best of ourability—all this may be good enough, but effective remedy there is only one. Without satyagraha, everything will be unavailing. Satyagraha means our own strength. In the absence of such strength of our own, no strength of any other kind will enable us to hold our ground for long.
[From Gujarati]
 Indian Opinion, 10-9-1910
 "
132,"September 11, 1910",LETTER TO CHHAGANLAL GANDHI,"
  
 TOLSTOY FARM,
 Bhadarva Shud 7 [September 11, 1910]libtech_228_footnote
 
 CHI. CHHAGANLAL,
 It is now five days since a cablelibtech_229_footnotelibtech_230_footnotewas sent concerning you, but there has been no reply so far. I infer from this that you are still therelibtech_231_footnoteand have not made up your mind yet. The reasons you put forward for not coming here are all feeble and only indicate that your mind has weakened. Your body had grown weak even in India. There won’t be any difficulty about your treatment and nursing in Phoenix. Perhaps I may have to stay there, or you too may have to come here. Moreover, your health has not deteriorated so much that someone has always to be by your side and look after you. Even if it deteriorates to that extent, the facilities that are available in Phoenix are, I think, not to be found in India, at any rate just now. You might, I am afraid, cause pain to Khushalbhai by going to India. If you propose to go to the countryside in India, why, that life is already available in Phoenix. And if, after all, you feel restless in Phoenix or if it does not suit your
 
 
   1910.      
 health, you can very easily go to India. Even from the financial standpoint, it would be more proper for you to stay at Phoenix. If you do so, we won’t have to bother Doctor [Mehta] and you won’t have to go searching for a job in India.
 Blessings from
 MOHANDAS
 From the Gujarati original in Gandhiji’s hand: C.W. 4937 Courtesy:  Chhaganlal Gandhi
 "
133,,A PRAYER TO THE KING-EMPEROR,"
  
 The Indian South African League has taken a bold step in sending  a  cablelibtech_232_footnotelibtech_233_footnoteto  the  King-Emperor  praying  for  His  Majesty’s gracious intervention on behalf of the passive resisters in  the Transvaal. The cablegram as also Mr. Natesan’s spirited letter to the Madras Mail, extracts from which we reproduce elsewhere, shows that the feeling on the question runs high in that Presidency. Indeed, Mr. Bennett, the proprietor of The Times of India, said that no question stirred the people of India so much as the question of the sufferings of the Indians in South Africa. Now The Times writer confirms the statement.libtech_234_footnotelibtech_235_footnoteIt is on rare occasions that personal appeals are made to the sovereign. We shall not have to wait long before we learn what answer has been returned to the prayer of the League. Whatever the answer, it is most satisfactory to learn that the passive resisters have the full and active sympathy of those for whose honour they are fighting.
 Indian Opinion, 17-9-1910
 "
134,,EFFECTIVENESS OF THE STRUGGLE,"
  
 
 We hear it being said by many that the Transvaal agitation has no force left. We have repeated, time and again, that so long as at least one person remains to continue satyagraha, we may rest confident that victory will be ours. That is the only test of satyagraha.
During this week two telegrams have been received which lend
 
 support to our view. In one of them, we   note  that  the  Leaguelibtech_236_footnotelibtech_237_footnotein Madras, which has been helping  us,  has  addressed  a  cablelibtech_238_footnotelibtech_239_footnoteto  the King-Emperor about the deportees arriving there and prayed for his intervention. In England, The Times has been publishing a series of articles on the current unrest in India, in which it is pointed out that the sufferings of India are a disgrace to British rule. We can see from these two developments that the Transvaal struggle remains  as effective as ever. Efforts continue to be made on our behalf from every side. Even a person like Mr. Merriman, while speaking on the problem, was obliged to speak out in our favour. Commenting on his views, The Transvaal Leader, too, asks for justice.
 This support that we are getting should encourage us and strengthen the weak. But at the same time we should like to point out that satyagraha does not require encouragement from others. It is like a razor’s edge. He who would walk on it does not pause to think of ways of securing help from others.
[From Gujarati]
 Indian Opinion, 17-9-1910
 "
135,,SORABJI RELEASED,"
  
 
 Mr. Sorabji has been released. What, one wonders, will he do? He has spent most of his time in one and the same gaol right from the moment the second phase of the struggle began. Just as the heaviest load falls on the foundation, the weight [of the struggle] has fallen on Mr. Sorabji, and he has been bearing it. The Indian community has few gems like Mr. Sorabji, who fights on in silence and without a thought of self. He is a gem, however, which wins honour for the entire community and makes its name illustrious.
[From Gujarati]
 Indian Opinion, 17-9-1910
 
 
 
 "
136,"September 20, 1910",SPEECH AT DURBANlibtech_240_footnote,"
  
 September 20, 1910
 At the outset Mr. Gandhi explained the present position regarding  the Transvaal struggle. He conveyed to the audience an idea of the great strength of the struggle in spite of the fact that only a handful of satyagrahis were participating in it. He stressed how important it was for the entire Indian community at Durban to give rousing receptions and banquets to the deportees when they landed at Durban, as the latter were soldiers fighting for the sake of the entire Indian community. He pointed out that it was their duty to give a hearty welcome to Mr. Polak also in view of the important services rendered by him in India.
[From Gujarati]
 Indian Opinion, 24-9-1910
 "
137,"September 20, 1910",SPEECH AT MEETING OF KATHIAWAD ARYA MANDALlibtech_241_footnote,"
  
 DURBAN,
 September 20, 1910
 Mr. Gandhi . . . explained things to the audience here as he had done at the earlier meetinglibtech_242_footnoteof the Colonial-born Indians. He pointed out that, in addition to a rousing reception which should be given by the entire Indian community at Durban to the deportees and Mr. Polak, it was the duty of every association individually to give them addresses and dinners and to raise funds for their reception.
[From Gujarati]
 Indian Opinion, 24-9-1910
 "
138,,A NOTABLE EVENT,"
  
 The election of the Rev. Dr. Rubusana as a member of the Cape Provincial Council for Tembuland by a majority of 25 over his two opponents is an event of great importance. The election is really a challenge to the Union Parliament with reference to the colour clause. That Dr. Rubusana can sit in the Provincial Council but not in the Union Parliament is a glaring anomaly which must disappear if South Africans are to become a real nation in the  near  future.We congratulate Dr. Rubusana and the Coloured races on his victory and
 
 trust that his career in the Council will do credit to him and those he represents.
 Indian Opinion, 24-9-1910
 "
139,,JUDGMENT IN BOY’S CASE,"
  
 Justice Wessels’ judgment has gone against Mr. Chhotabhai’s son. If this judgment stands, the Indian community will find itself in a hopeless situation and be uprooted before long. An appeal has been filed. Its result will be known within only two or three days of the publication of this comment. Let the appeal court’s decision be what it may; we are little concerned with it. We give elsewhere a report of the case in Justice Wessels’ Court. It is worth studying. He has stated that the Government’s attitude is unjust and inhuman and that, if it is persisted in, there will be a howl against it throughout the civilized world. We are watching what the civilized world has to say. There is no doubt, however, that the Government, as pointed out by the judge, acted with great severity.
 If that is so, why did he give judgment against the boy? This question will occur to everyone. It shows up the degrading position of present-day courts. They may dispense injustice instead of justice. It is considered justice on the part of a court if its judgment follows the letter of the law, when this is in conflict with the spirit of justice. In other words, an action which Justice Wessels, the man, pronounces unjust is upheld by him as just in his capacity as a judge.
 We cannot submit to such justice or injustice. It is necessary to call meetings everywhere and pass resolutions about this. We cannot rest till the matter is settled satisfactorily.
 A perusal of the judgment and the report will show that, even under the Act of 1907, children born outside the Transvaal are not entitled to enter it. Mr. Gregorowski fought hard on this point but Justice Wessels was emphatic that such boys were not protected under the Act of 1907.
 [From Gujarati]
 Indian Opinion, 24-9-1910
 "
140,"September 24, 1910",LETTER TO HERMANN KALLENBACH,"
  
 September 24, 1910
 MY DEAR LOWER HOUSE,
 If you go on as you are the tables will be turned and I shall have to be the Lower House.
 What more can you do than what you are doing at Pinetown? I am doing less here than what you are at Pinetown. Such is my real opinion. Then why am I not joining you there? My answer is in the language of the Bhagavad Gita that although my work is less than yours, my duty just now lies in that direction. Pray go on, therefore, with sandal-making. And do take care what you spend.
 We cannot meet today. I am taking Mr. Omar by the 2.25 train. If you come to Phfinix, as I hope you will, we can talk away tomorrow. Cordes will be with you in the train. I  shall  not  send anyone to the station as I am not sure what you would be doing. But some dinner will be reserved for you. If, however, you think that you want perfect quiet, you need not come.
I return Monday 8.55 train in the morning.
 Your remarks about Parsee’s servant do great credit to your heart. Parsee has written sending for him. If the man will come we shall take him to Phoenix on Monday. Yes, everything possible should be done for him.
I am leaving letters for you.
 I did not at all like the idea of your having bought prunes. It is good neither for you nor for Mrs. Gandhi.
 Manilal writes saying he has been watering as per your instructions. Poor boy, he was down with fever on Wednesday.
Harilal, Medh and Sodhalibtech_243_footnotelibtech_244_footnotehave gone to the Farm.libtech_245_footnote
 If nothing important keeps you in town and if you are quite self-possessed, you should come to Phoenix.
 Can’t say when you will be required. Parsee wants me to thank you much for your attention to his servant.
With love,
 UPPER HOUSE
 From the original: Gandhi-Kallenbach Correspondence. Courtesy: National Archives of India
 
 
 
 
 vide “Johannesburg”, 13-6-1910."
141,"September 	30, 1910",LETTER TO G. K. GOKHALE,"
  
 
 
 PHOENIX, NATAL,
      DEAR 	PROFESSOR GOKHALE,  September 	30, 1910 "
142,,RITCH TO BE HONOURED,"
  	I have come here to receive Mr. Polak.libtech_246_footnoteI hope to write to you on the situation in a few 	days’ time.  	This is to introduce Mr. Manilal Doctor, M.A., Bar-at-Law. Mr. 	Doctor has been practising in Mauritius for some time. In my opinion 	he belongs to that class of professional men who use their 	profession, or try to, to advance national rather than personal 	interest. He is going to the Congress as a Delegate and will much 	appreciate your advice and guidance.  I 	am, Yours truly,  M. K. GANDHI   From 	a photostat of the original in Gandhiji’s hand: G.N. 3801         	The resolution of the British Indian Association to honour Mr. Ritch 	is a welcome move. Mr. Ritch has been a great asset to the 	Committee. Thanks to his intelligence, perseverance and wholehearted 	devotion to work, the Committee has won wide public notice and the 	Imperial Government is obliged to give due consideration to its 	views. All praise Mr. Ritch’s energy with one voice. He will first 	land in Cape Town, where he will be the guest of the community. We 	are sure it will give him an excellent reception and so do credit to 	itself. We publish a photograph of Mr. Ritch as a supplement to 	today’s issue. [From 	Gujarati]  Indian 	Opinion, 1-10-1910      "
143,,INDENTURED INDIANS’ PLIGHT,"
  
 We believe that, if we had not been alert and had not raised a protest, the account which appears in The [Natal] Mercury under the title ‘Spotted Fever’ would not have come out. The facts  are  as follows: Some indentured Indians arrived by the Umhloti at the beginning of this month. These Indians were brought from India specially for Sir Liege Hulett. An epidemic of spotted fever broke out among them, as a result of which several Indians were reported to have died. On hearing of this, we addressed an inquiry to the “Protector” of Indians, to which we received an evasive reply. We wrote again. In reply, we were asked to refer to the Mercury. The account in the Mercurylibtech_247_footnotelibtech_248_footnotedid not satisfy us. In fact, it was the duty of the “Protector” to give us full information. But we shall not say anything about this rudeness on his part. It appears from the report in the Mercury, which is, in fact, the “Protector’s” own report, that the gentleman is not concerned about the welfare of those who are placed under his protection. He is only worried lest spotted fever should break out among Europeans. He says that there is no reason to entertain such a fear. Moreover, lest the flow of indentured Indian labour should stop if it were to get known that such epidemics occurred only among indentured Indians, he has put out the report in such skilful language that it would apply to all Indians. In point of fact, however, there is seldom any such epidemic among Indians other than indentured labourers. He has given no information as to how many indentured labourers had set out, by whom they were to be employed, how many of them fell ill, and the present whereabouts of those who did not fall ill. We shall not allow this matter to rest here. It is necessary to pursue it to the end. We hope that the Congress will take it up.
 Further, the “Protector” has stated that this disease makes its appearance in surroundings which are not cleaned for long periods and are shut out from sunlight and air. Well, the epidemic broke out on board a ship and there the supervision and the responsibility are those of the “Protector” or his agent. Why did he allow people to remain in filthy, dark and unventilated surroundings? It is quite plain that the blame for this lies entirely with the “Protector”. Only those
 
 Indian Opinion, 1-10-1910.
 held in indenture—slavery—can possibly be reduced to such a plight. Indians who would not feel happy if they were themselves  to  be placed in this position should strive their utmost to put an end to the system of indenture.
[From Gujarati]
 Indian Opinion, 1-10-1910
 
 "
144,"October 	4, 1910",TELEGRAMS TO L. W. RITCHlibtech_249_footnote,"
        [DURBAN,] 
  October 	4, 1910  SEE 	    32     DEPORTEES.libtech_250_footnote 	    THEY     HAVE      CAPE      RIGHTS      UNDER IMMIGRATION       	 ACT.        ACCORDING         OLD         ACT         PERSONS 	       BORN 	OR	DOMICILED	ANY	PART	SOUTH		AFRICA	ENTITLED 	ENTER       CAPE.       	IF       THIS        CONTENTION        NOT        ACCEPTED,        	AD- VISE		MOVING		COURT		ALLOW	REGISTERED		INDIANS 	PASS THROUGH UNION TO TRANSVAAL.  In 	a second telegram Mr. Gandhi said that some of the men had domiciled 	Cape rights, and some were born in South Africa, and advised Mr. 	Ritch to see them, and inquire whether they would apply for 	duplicates of the registration papers.  Indian 	Opinion, 15-10-1910   "
145,"October 	4, 1910",INTERVIEW TO “RAND DAILY MAIL”libtech_251_footnote,"
         DURBAN, 
  [October 	4, 1910]  There 	are strong 	signs here that the 	Asiatic trouble in 	the Transvaal is 	about to 	be renewed. Mr. 	Gandhi and 	Mr. Polak, the 	latter of 	whom has 	just returned 	from Madras, 	are taking 	up between 	them this week 29 	deportees, including 	three Chinese, in 	pursuance of 	the passive 	resistance movement. They all 	expect to 	be intercepted at 	Volksrust and are 	prepared for the consequences.      
 Mr. Gandhi seen today denied all knowledge of the statement in a Pretoria newspaper that the Union Government had considered the Asiatic policy since the elections, and intended to make concessions to the resident Indians. He believed that the restriction measures were to be enforced in all their original vigour. He said he had had a telegram from Johannesburg saying that the staunchest passive resister there had been re-arrested for the eighth time.
 Rand Daily Mail, 5-10-1910
 "
146,"October 4, 1910",SPEECH AT RECEPTIONlibtech_252_footnote,"
  
 DURBAN,
 October 4, 1910
 As he [Gandhiji] began to speak in English, he was interrupted by shouts of “Tamil” from the audience, whereupon he said that that too might be possible in course of time, provided General Smuts sent him to gaol. He then paid compliments to Mr. J. M. Lazarus, Mr. Rustomjee and others who had worked to make the function a success, called upon the former satyagrahis to join the struggle again and pleaded forcefully with them that they must win in the struggle. He urged them also to look after the next batch of deportees when they arrived. He pointed out how Mr. Ritch had taken on a big job in Cape Town and urged the community to extend an invitation to Mr. Ritch and give him a public reception.libtech_253_footnote
[From Gujarati]
 Indian Opinion, 8-10-1910
 "
147,"October 5, 1910",SPEECH AT RECEPTIONlibtech_254_footnote,"
  
 DURBAN,
 October 5, 1910
 Receptions are all right as far as they go, but the important thing is that people should go to gaol. Mr. Ritch has set an example to Indians by plunging into work without enjoying any rest. Mr. Sorabji has been arrested for the eighth time, not remaining out of the struggle even for a while; this, too, is an example for you to follow. So
 
 long as you do not learn to be true satyagrahis yourselves, you will not get the full benefit of victory in the struggle. Those who come forward to fight are assured of victory, and it is they alone who truly live.
[From Gujarati]
 Indian Opinion, 8-10-1910
 "
148,"October 7, 1910",INTERVIEW TO REUTER AND S. A. PRESS AGENCYlibtech_255_footnote,"
  
 VOLKSRUST,
 [Friday, October 7, 1910]
 M. K. Gandhi, leader of the Indian community in Johannesburg, who had been to Durban to meet Mr. Polak, secretary of the British Indian Association, passed through Volksrust on his return to the Rand by the up mail yesterday evening. To the surprise of all, no arrest was made.libtech_256_footnotelibtech_257_footnoteThis is strange, because Gandhi had no permit.
 I interviewed Gandhi who said he had burned his permit two years ago in company with about 2,500 Indians in Johannesburg, when, as the Indians contended, the Government failed to carry out its promise to repeal the Asiatic Act of 1907.libtech_258_footnote Gandhi stated that he himself could not understand why he was allowed to pass unchallenged, while his son with thirty other resisters who will pass through  Volksrust this (Saturday) evening will doubtless be arrested. The Indian community’s demands were so reasonable that it was difficult to understand why they were not granted. They did not want an unrestricted influx of Asiatics. All they said was that Indians should not be restricted because they were Indians. The Immigration Law could impose a stiff educational test so as to prevent the entry of all but a few highly educated Indians into the Transvaal province.
 Gandhi said he had not yet heard anybody objecting to such a proposal. However, so long as this very simple point was not granted the determined passive resistance would continue. In conclusion he indignantly repudiated the suggestion that the passive resisters had anything to do with the cases of forged permits which were tried at the Circuit Court in Volksrust on September 26.
 Rand Daily Mail, 10-10-1910
 
 
 
  "
149,,JOHANNESBURG,"
  
 
 CHHOTABHAI CASE
 We have now received the report of the hearing of the appeallibtech_259_footnotelibtech_260_footnotein this case. The case was argued at great length. The bench consisted of Mr. de Villiers, Mr. Mason and Mr. Bristowe. Mr.  Gregorowski  argued hard, and the exchange of arguments between him and the judges showed that the latter’s sympathy was on the side of Mr. Chhotabhai. This time, too, the discussion related both to the Act of 1907 and that of 1909libtech_261_footnotelibtech_262_footnote. Mr. Justice Mason went so far as to observe that the law could not indirectly deprive the boy of the rights which he enjoyed prior to 1907.
 Mr. Justice Bristowe, commenting on Mr. Chamney’s affidavit, said that they could not rely on his opinion in deciding whether or not Mr. Chhotabhai should be treated as a resident of the Transvaal. What [he asked] could Mr. Chamney know about the matter?
[From Gujarati]
 Indian Opinion, 8-10-1910
 "
150,"October 8, 1910",LETTER TO MINISTER OF INTERIOR,"
  
 [JOHANNESBURG,]
 October 8, 1910
 
  SIR,   I 	have just returned from Durban, where I had gone in 
  	connection with the British Indians and Chinese who were deported 	from this Province to India, and who had returned again to claim 	entry. I am aware that the Chinese produced registration 	certificates, but that, as they were deported under an 	administrative order, your Department declined to recognise the 	right of those Chinese to re-enter the province, and that, 	therefore, the Immigration Officer at     
 Durban declined to issue visitor’s passes enabling these Chinese to proceed to the Transvaal. May I know whether the information given to me was correct, and whether it is the intention of the Government to treat these men who produce the certificates as prohibitedimmigrants because of an administrative order of deportation against them? May I know also whether, in the event of the Government holding that these people are prohibited immigrants, they will afford facilities to aggrieved parties to test their right before a Court of Law by granting them permission to land in South Africa? As the matter is urgent, and as cases like the above may arise in Durban very shortly, I shall be obliged if you will favour me with an early reply.
 Indian Opinion, 15-10-1910
 "
151,"October 	9, 1910",ADDRESS TO H. S. L. POLAKlibtech_263_footnote,"
            JOHANNESBURG, 
  October 	9, 1910  DEAR 	SIR,  	On behalf of the Association we heartily welcome you back among us. 	We have closely watched your mission in India, and every Indian 	recognises that the magnificent work done by you in India shows that 	no better choice could possibly have been made. You have with 	unexampled energy informed the whole of India of the true position 	in this Province. The collection made in India for the relief of 	indigent passive resister families and for helping the passive 	resistance struggle generally is a magnificent record.  	The whole of the Indian community in South Africa is interested in 	the stoppage of indentured labour, and your work in that connection 	fills us with hope that the cruel system will soon cease.  	We shall never forget the sacrifices that you and Mrs. Polak have 	made in accepting separation from each other for the sake of the 	cause. We trust that both you and yours will be long spared to    
 continue the humanitarian work that you have been doing.
 
 We are,"
152,"October 	11, 1910",JOHANNESBURG,"
  Yours 	faithfully,  A. M. CACHALIA 	CHAIRMAN  M. K. GANDHI  HON. SECRETARY  Rand 	Daily Mail, 10-10-1910       Tuesday 	[October 	11, 1910]  SUPPORT 	OF “THE 	TRANSVAAL 	LEADER”  The Transvaal Leader has written a strong article. It 	appears to have been written under the impression that a settlement 	is about to be reached. The writer points out that it is General 	Smuts who is responsible for the prolongation of the struggle. He 	has shown the Indian demand to be quite reasonable. He has passed 	severe comments on the Chhotabhai case and made a powerful plea for 	the removal, at the earliest opportunity, of any defect that may be 	found in the law. He has taken to task the Government prosecutor.  MR. 	RITCH  	Mr. Ritch left Cape Town on Monday. He will reach Johannesburg on 	Wednesday and return to Cape Town when the cases of 11 Indians come 	up for hearing.  SATYAGRAHIS 	IN THE CAPE  	Mr. Ritch’s presence in the Cape helped 11 satyagrahis to 	disembark.libtech_264_footnoteThey 	have been provisionally allowed to  disembark  in order to enable 	them to prove their rights [in a court].libtech_265_footnoteThese must now be proved. Preparations for that are 	going on. The satyagrahis are the guests of the Indian community and 	both they and Mr. Ritch are being looked after by Mr. Adam Gool. 	Addresses have been received from the Indian Union at Kimberley for 	presentation to Mr. Ritch and Mr. Polak.     
 COLLECTIONS FOR ADDRESSES
 Three separate collections are being made for the addresses.  One is on behalf of the Association: for this,  Mr.  Cachalia,  Mr. Sorabji, Mr. Medh and Mr. Sodha have been going round. Mr. Thambi Naidoo is busy collecting funds for an address on behalf of the Tamils. The Hindu Association is also raising a fund for  an address. The addresses to be presented by the Hamidia Islamic Society are ready. If Mr. Polak reaches here by Saturdaylibtech_266_footnotelibtech_267_footnote, the address and the party by the Tamils will be on Sunday.
[From Gujarati]
 Indian Opinion, 15-10-1910
 "
153,"October 16, 1910",EXTRACT FROM LETTER TO S. A. B. I. COMMITTEE,"
  
 [JOHANNESBURG,
 After October 16, 1910]libtech_268_footnote
 . . . You will be deeply pained to hear that one more death among passive resisters has occurred. The man who died, by name A. Narayansamy, was one of those who returned with Mr. Polak from India and who was not allowed to land in Durban. He proceeded, together with 31 others, to Port Elizabeth, and thence to Cape Town, where his landing, as also that of others, was prevented, and he was obliged to return to Durban, with the prospect of being ultimately sent back to India. Mr. Ritch says that he and the other passive resisters were left without boots, hats, and even without sufficient clothing for the body, their clothes having been stolen at Port Elizabeth. But for the charity of the local Indians at Cape Town, they might have gone back to Durban without food. These men have been continuously on board now under exceptionally severe circumstances for nearly two months. It is not at all surprising, therefore, that poor Narayansamy has succumbed. I do not consider this a death in the ordinary course. It is undoubtedly a legalised murder.
 India, 18-11-1910
 
  "
